2022-11-17 12:58:31.905997,3
2022-11-17 12:58:41.906348,4
2022-11-17 12:58:51.906632,4
2022-11-17 12:59:01.906911,4
2022-11-17 12:59:11.907179,4
2022-11-17 12:59:21.907506,3
2022-11-17 12:59:31.907793,3
2022-11-17 12:59:41.908086,3
2022-11-17 12:59:51.908366,3
2022-11-17 13:00:01.908604,3
2022-11-17 13:00:11.908875,3
2022-11-17 13:00:21.909146,3
2022-11-17 13:00:31.909373,3
2022-11-17 13:00:41.909678,3
2022-11-17 13:00:51.909951,3
2022-11-17 13:01:01.910165,6
2022-11-17 13:01:11.910405,6
2022-11-17 13:01:21.910716,5
2022-11-17 13:01:31.910942,5
2022-11-17 13:01:41.911156,10
2022-11-17 13:01:51.911447,10
2022-11-17 13:02:01.911648,15
2022-11-17 13:02:11.912011,15
2022-11-17 13:02:21.912310,9
2022-11-17 13:02:31.912596,9
2022-11-17 13:02:41.912911,6
2022-11-17 13:02:51.913167,6
2022-11-22 14:20:50.400999,0
2022-11-22 14:21:00.401268,0
2022-11-22 14:21:10.401556,0
2022-11-22 14:21:20.401833,0
2022-11-22 14:21:30.402070,0
2022-11-22 14:21:40.402357,0
2022-11-22 14:21:50.402635,0
2022-11-22 14:22:00.402870,0
2022-11-22 14:22:10.403163,0
2022-11-22 14:22:20.403445,0
2022-11-28 18:18:46.840114,0
2022-11-28 18:18:56.840914,0
2022-11-28 18:19:06.841613,5
2022-11-28 18:19:16.842271,5
2022-11-28 18:21:45.172247,0
2022-11-28 18:21:55.173088,0
2022-11-28 18:22:05.173874,5
2022-11-29 15:12:39.102388,0
2022-11-29 15:12:49.103262,7
2022-11-29 15:12:59.104009,9
2022-11-29 15:13:09.104695,14
2022-11-29 15:13:19.105401,14
2022-11-29 15:13:29.106135,13
2022-11-29 15:13:39.106840,14
2022-11-29 15:13:49.107561,14
2022-11-29 15:13:59.108238,14
2022-11-29 15:14:09.108919,14
2022-11-29 15:14:19.109300,15
2022-11-29 15:14:29.110042,15
2022-11-29 15:14:39.110287,15
2022-11-29 15:14:49.110889,15
2022-11-29 15:14:59.111590,14
2022-11-29 15:15:09.112248,14
2022-11-29 15:15:19.112971,15
2022-11-29 15:15:29.113692,15
2022-11-29 15:15:39.114483,15
2022-11-29 15:15:49.115188,15
2022-11-29 15:15:59.115845,14
2022-11-29 15:16:09.116552,14
2022-11-29 15:16:19.117241,15
2022-11-29 15:16:29.117961,15
2022-11-29 15:16:39.118560,15
2022-11-29 15:16:49.119257,15
2022-11-29 15:16:59.119820,14
2022-11-29 15:17:09.120540,14
2022-11-29 15:17:19.121272,21
2022-11-29 15:17:29.121962,21
2022-11-29 15:17:39.122602,21
2022-11-29 15:17:49.123166,21
2022-11-29 15:17:59.123797,21
2022-11-29 15:18:09.124540,21
2022-11-29 15:18:19.125202,21
2022-11-29 15:18:29.125873,21
2022-11-29 15:18:39.126562,22
2022-11-29 15:18:49.127246,22
2022-11-29 15:18:59.127879,21
2022-11-29 15:19:09.128514,20
2022-11-29 15:19:19.129190,20
2022-11-29 15:19:29.129933,21
2022-11-29 15:19:39.130589,23
2022-11-29 15:19:49.131298,23
2022-11-29 15:19:59.131854,23
2022-11-29 15:20:09.132505,23
2022-11-29 15:20:19.133242,23
2022-11-29 15:20:29.133946,23
2022-11-29 15:20:39.134556,23
2022-11-29 15:20:49.135297,23
2022-11-29 15:20:59.136029,23
2022-11-29 15:21:09.136742,23
2022-11-29 15:21:19.137432,23
2022-11-29 15:21:29.138146,23
2022-11-29 15:21:39.138825,23
2022-11-29 15:21:49.139512,23
2022-11-29 15:21:59.140219,23
2022-11-29 15:22:09.140764,23
2022-11-29 15:22:19.141407,23
2022-11-29 15:22:29.142140,23
2022-11-29 15:22:39.142664,23
2022-11-29 15:22:49.143326,23
2022-11-29 15:22:59.144020,23
2022-11-29 15:23:09.144724,22
2022-11-29 15:23:19.145423,22
2022-11-29 15:23:29.146094,22
2022-11-29 15:23:39.146674,22
2022-11-29 15:23:49.147373,22
2022-11-29 15:23:59.148079,22
2022-11-29 15:24:09.148749,22
2022-11-29 15:24:19.149332,22
2022-11-29 15:24:29.150072,22
2022-11-29 15:24:39.150756,22
2022-11-29 15:24:49.151396,21
2022-11-29 15:24:59.152106,21
2022-11-29 15:25:09.152833,21
2022-11-29 15:25:19.153436,21
2022-11-29 15:25:29.154143,21
2022-11-29 15:25:39.154396,21
2022-11-29 15:25:49.155111,21
2022-11-29 15:25:59.155851,21
2022-11-29 15:26:09.156520,22
2022-11-29 15:26:19.157216,22
2022-11-29 15:26:29.157817,21
2022-11-29 15:26:39.158527,21
2022-11-29 15:26:49.159173,20
2022-11-29 15:26:59.159860,20
2022-11-29 15:27:09.160551,20
2022-11-29 15:27:19.161179,20
2022-11-29 15:27:29.161932,21
2022-11-29 15:27:39.162501,21
2022-11-29 15:27:49.163134,19
2022-11-29 15:27:59.163863,19
2022-11-29 15:28:09.164511,20
2022-11-29 15:28:19.165189,20
2022-11-29 15:28:29.165897,19
2022-11-29 15:28:39.166550,18
2022-11-29 15:28:49.167214,19
2022-11-29 15:28:59.167912,19
2022-11-29 15:29:09.168480,21
2022-11-29 15:29:19.169138,21
2022-11-29 15:29:29.169887,18
2022-11-29 15:29:39.170602,18
2022-11-29 15:29:49.171256,19
2022-11-29 15:29:59.171941,19
2022-11-29 15:30:09.172626,18
2022-11-29 15:30:19.173263,18
2022-11-29 15:30:29.173965,18
2022-11-29 15:30:39.174590,19
2022-11-29 15:30:49.174828,19
2022-11-29 15:30:59.175497,19
2022-11-29 15:31:09.176150,19
2022-11-29 15:31:19.176368,17
2022-11-29 15:31:29.176692,17
2022-11-29 15:31:39.177398,17
2022-11-29 15:31:49.178107,17
2022-11-29 15:31:59.178816,18
2022-11-29 15:32:09.179553,18
2022-11-29 15:32:19.180201,17
2022-11-29 15:32:29.180465,17
2022-11-29 15:32:39.181213,17
2022-11-29 15:32:49.181874,17
2022-11-29 15:32:59.182593,16
2022-11-29 15:33:09.183323,16
2022-11-29 15:33:19.183549,16
2022-11-29 15:33:29.183873,16
2022-11-29 15:33:39.184543,16
2022-11-29 15:33:49.185279,16
2022-11-29 15:33:59.186068,17
2022-11-29 15:34:09.186589,18
2022-11-29 15:34:19.187256,18
2022-11-29 15:34:29.187862,17
2022-11-29 15:34:39.188437,16
2022-11-29 15:34:49.189112,17
2022-11-29 15:34:59.189872,18
2022-11-29 15:35:09.190572,18
2022-11-29 15:35:19.191247,17
2022-11-29 15:35:29.191997,17
2022-11-29 15:35:39.192607,18
2022-11-29 15:35:49.193171,18
2022-11-29 15:35:59.193769,17
2022-11-29 15:36:09.194463,17
2022-11-29 15:36:19.195050,17
2022-11-29 15:36:29.195764,17
2022-11-29 15:36:39.196429,16
2022-11-29 15:36:49.197020,16
2022-11-29 15:36:59.197741,16
2022-11-29 15:37:09.198456,16
2022-11-29 15:37:19.199058,16
2022-11-29 15:37:29.199704,16
2022-11-29 15:37:39.200452,16
2022-11-29 15:37:49.200976,16
2022-11-29 15:37:59.201714,16
2022-11-29 15:38:09.202339,16
2022-11-29 15:38:19.203012,16
2022-11-29 15:38:29.203755,17
2022-11-29 15:38:39.204386,17
2022-11-29 15:38:49.205017,16
2022-11-29 15:38:59.205771,16
2022-11-29 15:39:09.206370,16
2022-11-29 15:39:19.206941,15
2022-11-29 15:39:29.207616,15
2022-11-29 15:39:39.208222,15
2022-11-29 15:39:49.208854,15
2022-11-29 15:39:59.209545,15
2022-11-29 15:40:09.210157,15
2022-11-29 15:40:19.210798,16
2022-11-29 15:40:29.211491,16
2022-11-29 15:40:39.212028,16
2022-11-29 15:40:49.212757,16
2022-11-29 15:40:59.213419,16
2022-11-29 15:41:09.213953,17
2022-11-29 15:41:19.214588,17
2022-11-29 15:41:29.215303,17
2022-11-29 15:41:39.215930,17
2022-11-29 15:41:49.216659,16
2022-11-29 15:41:59.217377,16
2022-11-29 15:42:09.218020,16
2022-11-29 15:42:19.218705,16
2022-11-29 15:42:29.219429,16
2022-11-29 15:42:39.220028,16
2022-11-29 15:42:49.220745,18
2022-11-29 15:42:59.221495,18
2022-11-29 15:43:09.222160,17
2022-11-29 15:43:19.222820,17
2022-11-29 15:43:29.223491,11
2022-11-29 15:43:39.224019,11
2022-11-29 15:43:49.224647,11
2022-11-29 15:43:59.225326,11
2022-11-29 15:44:09.225957,11
2022-11-29 15:44:19.226554,11
2022-11-29 15:44:29.227103,11
2022-11-29 15:44:39.227787,11
2022-11-29 15:44:49.228292,11
2022-11-29 15:44:59.228968,11
2022-11-29 15:45:09.229586,11
2022-11-29 15:45:19.230283,11
2022-11-29 15:45:29.231000,12
2022-11-29 15:45:39.231575,14
2022-11-29 15:45:49.232246,13
2022-11-29 15:45:59.232847,12
2022-11-29 15:46:09.233430,13
2022-11-29 15:46:19.234051,15
2022-11-29 15:46:29.234606,15
2022-11-29 15:46:39.235210,16
2022-11-29 15:46:49.235980,15
2022-11-29 15:46:59.236740,12
2022-11-29 15:47:09.237399,11
2022-11-29 15:47:19.238103,12
2022-11-29 15:47:29.238780,12
2022-11-29 15:47:39.239456,11
2022-11-29 15:47:49.240037,12
2022-11-29 15:47:59.240560,12
2022-11-29 15:48:09.241129,12
2022-11-29 15:48:19.241351,14
2022-11-29 15:48:29.242107,14
2022-11-29 15:48:39.242363,14
2022-11-29 15:48:49.242555,14
2022-11-29 15:48:59.243227,12
2022-11-29 15:49:09.243802,13
2022-11-29 15:49:19.244404,13
2022-11-29 15:49:29.245094,12
2022-11-29 15:49:39.245750,12
2022-11-29 15:49:49.246414,12
2022-11-29 15:49:59.247054,13
2022-11-29 15:50:09.247619,13
2022-11-29 15:50:19.248330,16
2022-11-29 15:50:29.248986,17
2022-11-29 15:50:39.249648,16
2022-11-29 15:50:49.250445,15
2022-11-29 15:50:59.251096,12
2022-11-29 15:51:09.251825,12
2022-11-29 15:51:19.252409,12
2022-11-29 15:51:29.253154,12
2022-11-29 15:51:39.253960,17
2022-11-29 15:51:49.254635,18
2022-11-29 15:51:59.255250,17
2022-11-29 15:52:09.255521,17
2022-11-29 15:52:19.256274,13
2022-11-29 15:52:29.256825,13
2022-11-29 15:52:39.257529,14
2022-11-29 15:52:49.258389,15
2022-11-29 15:52:59.259047,15
2022-11-29 15:53:09.259810,14
2022-11-29 15:53:19.260281,17
2022-11-29 15:53:29.261001,17
2022-11-29 15:53:39.261839,16
2022-11-29 15:53:49.262536,17
2022-11-29 15:53:59.263100,16
2022-11-29 15:54:09.263691,16
2022-11-29 15:54:19.264237,15
2022-11-29 15:54:29.264600,14
2022-11-29 15:54:39.265292,16
2022-11-29 15:54:49.266139,16
2022-11-29 15:54:59.266870,15
2022-11-29 15:55:09.267361,15
2022-11-29 15:55:19.268168,16
2022-11-29 15:55:29.268791,18
2022-11-29 15:55:39.269491,18
2022-11-29 15:55:49.270194,16
2022-11-29 15:55:59.270360,16
2022-11-29 15:56:09.270599,16
2022-11-29 15:56:19.271337,16
2022-11-29 15:56:29.271969,15
2022-11-29 15:56:39.272549,15
2022-11-29 15:56:49.273243,17
2022-11-29 15:56:59.273824,17
2022-11-29 15:57:09.274531,17
2022-11-29 15:57:19.275279,17
2022-11-29 15:57:29.275799,17
2022-11-29 15:57:39.276463,17
2022-11-29 15:57:49.277054,19
2022-11-29 15:57:59.277723,18
2022-11-29 15:58:09.278418,16
2022-11-29 15:58:19.279069,16
2022-11-29 15:58:29.279700,16
2022-11-29 15:58:39.280419,17
2022-11-29 15:58:49.281033,18
2022-11-29 15:58:59.281626,17
2022-11-29 15:59:09.282230,14
2022-11-29 15:59:19.282440,14
2022-11-29 15:59:29.283129,15
2022-11-29 15:59:39.283735,15
2022-11-29 15:59:49.284005,15
2022-11-29 15:59:59.284903,15
2022-11-29 16:00:09.285162,16
2022-11-29 16:00:19.285753,15
2022-11-29 16:00:29.286387,14
2022-11-29 16:00:39.287112,14
2022-11-29 16:00:49.287844,14
2022-11-29 16:00:59.288522,15
2022-11-29 16:01:09.289204,16
2022-11-29 16:01:19.289878,15
2022-11-29 16:01:29.290629,15
2022-11-29 16:01:39.291242,15
2022-11-29 16:01:49.291819,15
2022-11-29 16:01:59.292521,14
2022-11-29 16:02:09.293259,15
2022-11-29 16:02:19.293843,17
2022-11-29 16:02:29.294536,16
2022-11-29 16:02:39.295160,15
2022-11-29 16:02:49.295860,16
2022-11-29 16:02:59.296415,15
2022-11-29 16:03:09.297088,15
2022-11-29 16:03:19.297805,14
2022-11-29 16:03:29.298509,14
2022-11-29 16:03:39.299178,13
2022-11-29 16:03:49.299790,13
2022-11-29 16:03:59.300465,14
2022-11-29 16:04:09.301151,13
2022-11-29 16:04:19.301872,13
2022-11-29 16:04:29.302598,14
2022-11-29 16:04:39.303342,14
2022-11-29 16:04:49.303912,14
2022-11-29 16:04:59.304718,13
2022-11-29 16:05:09.305510,11
2022-11-29 16:05:19.306262,13
2022-11-29 16:05:29.307054,15
2022-11-29 16:05:39.307761,12
2022-11-29 16:05:49.308449,12
2022-11-29 16:05:59.309159,11
2022-11-29 16:06:09.309876,11
2022-11-29 16:06:19.310665,12
2022-11-29 16:06:29.311329,12
2022-11-29 16:06:39.312036,11
2022-11-29 16:06:49.312735,11
2022-11-29 16:06:59.313413,12
2022-11-29 16:07:09.314184,12
2022-11-29 16:07:19.314974,12
2022-11-29 16:07:29.315702,12
2022-11-29 16:07:39.316448,10
2022-11-29 16:07:49.317093,13
2022-11-29 16:07:59.317857,13
2022-11-29 16:08:09.318628,13
2022-11-29 16:08:19.319359,14
2022-11-29 16:08:29.320104,11
2022-11-29 16:08:39.320780,10
2022-11-29 16:08:49.321470,10
2022-11-29 16:08:59.322231,10
2022-11-29 16:09:09.322761,12
2022-11-29 16:09:19.323462,11
2022-11-29 16:09:29.324050,9
2022-11-29 16:09:39.324758,10
2022-11-29 16:09:49.325449,12
2022-11-29 16:09:59.326136,13
2022-11-29 16:10:09.326809,13
2022-11-29 16:10:19.327533,12
2022-11-29 16:10:29.328245,12
2022-11-29 16:10:39.329000,12
2022-11-29 16:10:49.329662,11
2022-11-29 16:10:59.330394,11
2022-11-29 16:11:09.331070,12
2022-11-29 16:11:19.331756,12
2022-11-29 16:11:29.332404,13
2022-11-29 16:11:39.333020,13
2022-11-29 16:11:49.333720,13
2022-11-29 16:11:59.334444,13
2022-11-29 16:12:09.335061,13
2022-11-29 16:12:19.335742,13
2022-11-29 16:12:29.336512,13
2022-11-29 16:12:39.337183,13
2022-11-29 16:12:49.337872,12
2022-11-29 16:12:59.338520,12
2022-11-29 16:13:09.339174,13
2022-11-29 16:13:19.339833,13
2022-11-29 16:13:29.340503,13
2022-11-29 16:13:39.341024,13
2022-11-29 16:13:49.341635,14
2022-11-29 16:13:59.342338,14
2022-11-29 16:14:09.343016,13
2022-11-29 16:14:19.343623,13
2022-11-29 16:14:29.344291,13
2022-11-29 16:14:39.345001,13
2022-11-29 16:14:49.345683,14
2022-11-29 16:14:59.346398,14
2022-11-29 16:15:09.346946,13
2022-11-29 16:15:19.347482,13
2022-11-29 16:15:29.348128,13
2022-11-29 16:15:39.348895,14
2022-11-29 16:15:49.349586,14
2022-11-29 16:15:59.350202,14
2022-11-29 16:16:09.350883,14
2022-11-29 16:16:19.351603,14
2022-11-29 16:16:29.352276,14
2022-11-29 16:16:39.352980,13
2022-11-29 16:16:49.353703,14
2022-11-29 16:16:59.354389,14
2022-11-29 16:17:09.354982,14
2022-11-29 16:17:19.355638,13
2022-11-29 16:17:29.356299,12
2022-11-29 16:17:39.356999,13
2022-11-29 16:17:49.357600,13
2022-11-29 16:17:59.358300,14
2022-11-29 16:18:09.358893,14
2022-11-29 16:18:19.359592,15
2022-11-29 16:18:29.360352,15
2022-11-29 16:18:39.361036,15
2022-11-29 16:18:49.361735,15
2022-11-29 16:18:59.362413,14
2022-11-29 16:19:09.363108,14
2022-11-29 16:19:19.363843,14
2022-11-29 16:19:29.364498,14
2022-11-29 16:19:39.365197,14
2022-11-29 16:19:49.365979,14
2022-11-29 16:19:59.366351,15
2022-11-29 16:20:09.367061,15
2022-11-29 16:20:19.367810,15
2022-11-29 16:20:29.368010,15
2022-11-29 16:20:39.368666,14
2022-11-29 16:20:49.369233,14
2022-11-29 16:20:59.369860,14
2022-11-29 16:21:09.370508,14
2022-11-29 16:21:19.371224,14
2022-11-29 16:21:29.371850,14
2022-11-29 16:21:39.372463,15
2022-11-29 16:21:49.372904,15
2022-11-29 16:21:59.373751,15
2022-11-29 16:22:09.374441,15
2022-11-29 16:22:19.375097,14
2022-11-29 16:22:29.375601,14
2022-11-29 16:22:39.376322,14
2022-11-29 16:22:49.376674,15
2022-11-29 16:22:59.377295,15
2022-11-29 16:23:09.377838,13
2022-11-29 16:23:19.378267,13
2022-11-29 16:23:29.378752,15
2022-11-29 16:23:39.378973,15
2022-11-29 16:23:49.379515,15
2022-11-29 16:23:59.380069,15
2022-11-29 16:24:09.380446,15
2022-11-29 16:24:19.381003,15
2022-11-29 16:24:29.381560,15
2022-11-29 16:24:39.382124,14
2022-11-29 16:24:49.382669,14
2022-11-29 16:24:59.383094,15
2022-11-29 16:25:09.383613,14
2022-11-29 16:25:19.384164,14
2022-11-29 16:25:29.384753,15
2022-11-29 16:25:39.385224,15
2022-11-29 16:25:49.385977,15
2022-11-29 16:25:59.386325,15
2022-11-29 16:26:09.386691,14
2022-11-29 16:26:19.387316,14
2022-11-29 16:26:29.387522,14
2022-11-29 16:26:39.388118,14
2022-11-29 16:26:49.388675,15
2022-11-29 16:26:59.389282,15
2022-11-29 16:27:09.390108,14
2022-11-29 16:27:19.390617,14
2022-11-29 16:27:29.391338,14
2022-11-29 16:27:39.392377,14
2022-11-29 16:27:49.392693,14
2022-11-29 16:27:59.393138,14
2022-11-29 16:28:09.393746,15
2022-11-29 16:28:19.394362,15
2022-11-29 16:28:29.394999,15
2022-11-29 16:28:39.395592,15
2022-11-29 16:28:49.396285,14
2022-11-29 16:28:59.396892,14
2022-11-29 16:29:09.397553,14
2022-11-29 16:29:19.398290,14
2022-11-29 16:29:29.398906,13
2022-11-29 16:29:39.399280,13
2022-11-29 16:29:49.399523,14
2022-11-29 16:29:59.400424,14
2022-11-29 16:30:09.401284,15
2022-11-29 16:30:19.401849,14
2022-11-29 16:30:29.402544,14
2022-11-29 16:30:39.402857,14
2022-11-29 16:30:49.403443,14
2022-11-29 16:30:59.404004,14
2022-11-29 16:31:09.404511,14
2022-11-29 16:31:19.404859,14
2022-11-29 16:31:29.405462,14
2022-11-29 16:31:39.405930,14
2022-11-29 16:31:49.406498,14
2022-11-29 16:31:59.407068,14
2022-11-29 16:32:09.407654,14
2022-11-29 16:32:19.408014,14
2022-11-29 16:32:29.408497,14
2022-11-29 16:32:39.409007,14
2022-11-29 16:32:49.409298,14
2022-11-29 16:32:59.409851,14
2022-11-29 16:33:09.410290,14
2022-11-29 16:33:19.410912,14
2022-11-29 16:33:29.411512,14
2022-11-29 16:33:39.411753,14
2022-11-29 16:33:49.412353,14
2022-11-29 16:33:59.412747,15
2022-11-29 16:34:09.413216,15
2022-11-29 16:34:19.413485,14
2022-11-29 16:34:29.414097,14
2022-11-29 16:34:39.414370,14
2022-11-29 16:34:49.414904,14
2022-11-29 16:34:59.415414,14
2022-11-29 16:35:09.416033,14
2022-11-29 16:35:19.416594,14
2022-11-29 16:35:29.417123,14
2022-11-29 16:35:39.417641,15
2022-11-29 16:35:49.418232,15
2022-11-29 16:35:59.418785,15
2022-11-29 16:36:09.419185,15
2022-11-29 16:36:19.419851,14
2022-11-29 16:36:29.420523,14
2022-11-29 16:36:39.420924,15
2022-11-29 16:36:49.421199,15
2022-11-29 16:36:59.421554,14
2022-11-29 16:37:09.422151,14
2022-11-29 16:37:19.422492,15
2022-11-29 16:37:29.422887,15
2022-11-29 16:37:39.423376,15
2022-11-29 16:37:49.423844,16
2022-11-29 16:37:59.424470,16
2022-11-29 16:38:09.424753,14
2022-11-29 16:38:19.425230,14
2022-11-29 16:38:29.425518,16
2022-11-29 16:38:39.426034,16
2022-11-29 16:38:49.426612,15
2022-11-29 16:38:59.426951,15
2022-11-29 16:39:09.427524,15
2022-11-29 16:39:19.428065,14
2022-11-29 16:39:29.428488,14
2022-11-29 16:39:39.429054,14
2022-11-29 16:39:49.429552,14
2022-11-29 16:39:59.430115,15
2022-11-29 16:40:09.430601,15
2022-11-29 16:40:19.430974,15
2022-11-29 16:40:29.431532,16
2022-11-29 16:40:39.431911,16
2022-11-29 16:40:49.432371,17
2022-11-29 16:40:59.433065,17
2022-11-29 16:41:09.433570,16
2022-11-29 16:41:19.434127,16
2022-11-29 16:41:29.434831,16
2022-11-29 16:41:39.435146,16
2022-11-29 16:41:49.435775,16
2022-11-29 16:41:59.436361,16
2022-11-29 16:42:09.436905,17
2022-11-29 16:42:19.437557,17
2022-11-29 16:42:29.438176,14
2022-11-29 16:42:39.438689,14
2022-11-29 16:42:49.438953,15
2022-11-29 16:42:59.439557,15
2022-11-29 16:43:09.440235,16
2022-11-29 16:43:19.440494,15
2022-11-29 16:43:29.441050,15
2022-11-29 16:43:39.441787,15
2022-11-29 16:43:49.442453,14
2022-11-29 16:43:59.443058,14
2022-11-29 16:44:09.443286,15
2022-11-29 16:44:19.444010,15
2022-11-29 16:44:29.444773,13
2022-11-29 16:44:39.445427,13
2022-11-29 16:44:49.446130,13
2022-11-29 16:44:59.446715,15
2022-11-29 16:45:09.447402,15
2022-11-29 16:45:19.447955,15
2022-11-29 16:45:29.449093,15
2022-11-29 16:45:39.449734,14
2022-11-29 16:45:49.450323,14
2022-11-29 16:45:59.450983,15
2022-11-29 16:46:09.451590,15
2022-11-29 16:46:19.452177,15
2022-11-29 16:46:29.452967,15
2022-11-29 16:46:39.453550,15
2022-11-29 16:46:49.454282,16
2022-11-29 16:46:59.454809,14
2022-11-29 16:47:09.455508,13
2022-11-29 16:47:19.456045,13
2022-11-29 16:47:29.456582,14
2022-11-29 16:47:39.457284,14
2022-11-29 16:47:49.457978,14
2022-11-29 16:47:59.458624,14
2022-11-29 16:48:09.459331,13
2022-11-29 16:48:19.459923,15
2022-11-29 16:48:29.460597,15
2022-11-29 16:48:39.461223,15
2022-11-29 16:48:49.461929,15
2022-11-29 16:48:59.462605,15
2022-11-29 16:49:09.463181,16
2022-11-29 16:49:19.463793,16
2022-11-29 16:49:29.464518,16
2022-11-29 16:49:39.465198,17
2022-11-29 16:49:49.465804,17
2022-11-29 16:49:59.466440,16
2022-11-29 16:50:09.466983,16
2022-11-29 16:50:19.467593,17
2022-11-29 16:50:29.468213,17
2022-11-29 16:50:39.468872,16
2022-11-29 16:50:49.469635,16
2022-11-29 16:50:59.470312,16
2022-11-29 16:51:09.470876,16
2022-11-29 16:51:19.471144,15
2022-11-29 16:51:29.471818,15
2022-11-29 16:51:39.472468,16
2022-11-29 16:51:49.473153,16
2022-11-29 16:51:59.473854,16
2022-11-29 16:52:09.474602,17
2022-11-29 16:52:19.475202,18
2022-11-29 16:52:29.475899,15
2022-11-29 16:52:39.476587,15
2022-11-29 16:52:49.477204,15
2022-11-29 16:52:59.477841,15
2022-11-29 16:53:09.478570,16
2022-11-29 16:53:19.479248,16
2022-11-29 16:53:29.479788,16
2022-11-29 16:53:39.480281,16
2022-11-29 16:53:49.481032,16
2022-11-29 16:53:59.481733,16
2022-11-29 16:54:09.482377,16
2022-11-29 16:54:19.482988,16
2022-11-29 16:54:29.483723,16
2022-11-29 16:54:39.484457,16
2022-11-29 16:54:49.485111,17
2022-11-29 16:54:59.485714,17
2022-11-29 16:55:09.486329,16
2022-11-29 16:55:19.486988,16
2022-11-29 16:55:29.487563,15
2022-11-29 16:55:39.488197,15
2022-11-29 16:55:49.488886,17
2022-11-29 16:55:59.489640,17
2022-11-29 16:56:09.490394,18
2022-11-29 16:56:19.490998,18
2022-11-29 16:56:29.491707,17
2022-11-29 16:56:39.492332,17
2022-11-29 16:56:49.493006,17
2022-11-29 16:56:59.493644,17
2022-11-29 16:57:09.494355,16
2022-11-29 16:57:19.495136,16
2022-11-29 16:57:29.495834,16
2022-11-29 16:57:39.496355,16
2022-11-29 17:01:16.403414,0
2022-11-29 17:01:26.404115,1
2022-11-29 17:01:36.404830,3
2022-11-29 17:01:46.405489,15
2022-11-29 17:01:56.406192,15
2022-12-01 11:38:51.354660,0
2022-12-01 11:39:01.355577,8
2022-12-01 11:39:11.356386,15
2022-12-01 11:39:21.357216,14
2022-12-01 11:39:31.357785,14
2022-12-01 11:39:41.358496,17
2022-12-01 11:39:51.359334,17
2022-12-01 11:40:01.360231,12
2022-12-01 11:40:11.361122,12
2022-12-01 11:40:21.361981,15
2022-12-01 11:40:31.362686,15
2022-12-01 11:40:41.363497,16
2022-12-01 11:40:51.364208,16
2022-12-01 11:41:01.364966,15
2022-12-01 11:41:11.365870,15
2022-12-01 11:41:21.366607,23
2022-12-01 11:41:31.367300,23
2022-12-01 11:41:41.368143,23
2022-12-01 11:41:51.368954,23
2022-12-01 11:42:01.369609,21
2022-12-01 11:42:11.370462,21
2022-12-01 11:42:21.371204,24
2022-12-01 11:42:31.372075,24
2022-12-01 11:42:41.372680,22
2022-12-01 11:42:51.373568,22
2022-12-01 11:43:01.374317,21
2022-12-01 11:43:11.375231,21
2022-12-01 11:43:21.376016,21
2022-12-01 11:43:31.376724,28
2022-12-01 11:43:41.377659,30
2022-12-01 11:43:51.378243,30
2022-12-01 11:44:01.378899,31
2022-12-01 11:44:11.379548,31
2022-12-01 11:44:21.380164,29
